Name,Time,Cumulative PnL
S17,2019-Oct-29 14:46:17.170000,-9079.633282
S17,2019-Oct-29 14:47:23.538000,-9079.544839
S17,2019-Oct-29 14:48:30.670000,-9347.798373
S17,2019-Oct-29 14:49:37.747000,-10480.899611
S17,2019-Oct-29 14:50:48.108000,-11551.904611
S17,2019-Oct-29 14:51:58.564000,-11196.090917
S17,2019-Oct-29 14:53:01.595000,-12860.262157
S17,2019-Oct-29 14:54:06.554000,-16779.681987
S17,2019-Oct-29 14:55:19.385000,-20001.207250
S17,2019-Oct-29 14:56:25.268000,-18927.488450
S17,2019-Oct-29 14:57:33.215000,-19290.344509
S17,2019-Oct-29 14:58:38.736000,-16332.218896
S17,2019-Oct-29 14:59:44.668000,-18357.695752
S17,2019-Oct-29 15:00:50.424000,-13668.648124
S17,2019-Oct-29 15:01:59.584000,-15119.196208
S17,2019-Oct-29 15:03:05.701000,-13897.156502
S17,2019-Oct-29 15:04:17.354000,-13530.332040
S17,2019-Oct-29 15:05:34.236000,-11954.154732
S17,2019-Oct-29 15:06:42.782000,-13283.996969
S17,2019-Oct-29 15:07:50.426000,-14129.922621
S17,2019-Oct-29 15:08:50.473000,-13882.537333
S17,2019-Oct-29 15:10:10.121000,-15531.961269
S17,2019-Oct-29 15:11:16.845000,-15771.280541
S17,2019-Oct-29 15:12:25.951000,-17323.161209
S17,2019-Oct-29 15:13:53.626000,-16488.062070
S17,2019-Oct-29 15:15:00.198000,-16725.428980
S17,2019-Oct-29 15:16:07.645000,-16719.518366
S17,2019-Oct-29 15:17:33.281000,-20005.749592
S17,2019-Oct-29 15:19:03.668000,-19301.565204
S17,2019-Oct-29 15:20:12.446000,-21635.827689
S17,2019-Oct-29 15:21:17.666000,-24286.170439
S17,2019-Oct-29 15:22:20.112000,-25070.116736
S17,2019-Oct-29 15:23:24.473000,-25794.209452
S17,2019-Oct-29 15:24:49.236000,-27271.202994
S17,2019-Oct-29 15:25:53.424000,-26469.183095
S17,2019-Oct-29 15:27:01.112000,-25976.428115
S17,2019-Oct-29 15:28:03.828000,-28341.268115
S17,2019-Oct-29 15:29:17.877000,-26764.713719
S17,2019-Oct-29 15:30:24.987000,-27069.548423
S17,2019-Oct-29 15:31:30.621000,-26981.474027
S17,2019-Oct-29 15:32:34.210000,-24778.660616
S17,2019-Oct-29 15:33:39.128000,-24166.181294
S17,2019-Oct-29 15:34:41.987000,-23645.334373
S17,2019-Oct-29 15:35:42.388000,-23206.586773
S17,2019-Oct-29 15:36:50.312000,-23911.135591
S17,2019-Oct-29 15:38:06.124000,-24967.926819
S17,2019-Oct-29 15:39:21.475000,-26200.374919
S17,2019-Oct-29 15:40:26.906000,-24100.066325
S17,2019-Oct-29 15:41:40.803000,-23055.044293
S17,2019-Oct-29 15:42:51.388000,-22893.552082
S17,2019-Oct-29 15:44:00.294000,-22050.918977
S17,2019-Oct-29 15:45:09.463000,-22506.014698
S17,2019-Oct-29 15:46:17.729000,-21385.412309
S17,2019-Oct-29 15:47:26.115000,-21838.739016
S17,2019-Oct-29 15:48:27.878000,-21761.670216
S17,2019-Oct-29 15:50:08.287000,-22147.802335
S17,2019-Oct-29 15:51:23.680000,-23972.907984
S17,2019-Oct-29 15:52:35.333000,-20982.587984
S17,2019-Oct-29 15:53:44.626000,-21214.663680
S17,2019-Oct-29 15:54:53.825000,-20074.934454
S17,2019-Oct-29 15:56:00.161000,-19540.089454
S17,2019-Oct-29 15:57:05.334000,-19620.565217
S17,2019-Oct-29 15:58:19.578000,-20000.532031
S17,2019-Oct-29 15:59:26.968000,-24301.709837
S17,2019-Oct-29 16:00:35.684000,-23470.184551
S17,2019-Oct-29 16:01:40.225000,-21759.017765
S17,2019-Oct-29 16:02:49.251000,-21973.242626
