Name,Time,Cumulative PnL
T3MSFT,2019-Oct-03 14:29:43.699000,-512.444485
T3MSFT,2019-Oct-03 14:30:49.179000,-527.105543
T3MSFT,2019-Oct-03 14:31:51.819000,-516.931833
T3MSFT,2019-Oct-03 14:32:56.690000,-527.814668
T3MSFT,2019-Oct-03 14:34:00.426000,-527.814668
T3MSFT,2019-Oct-03 14:35:04.670000,-513.580720
T3MSFT,2019-Oct-03 14:36:18.568000,-500.778382
T3MSFT,2019-Oct-03 14:37:22.860000,-468.542740
T3MSFT,2019-Oct-03 14:38:23.383000,-468.542740
T3MSFT,2019-Oct-03 14:39:38.749000,-473.546404
T3MSFT,2019-Oct-03 14:40:44.355000,-490.193463
T3MSFT,2019-Oct-03 14:41:49.208000,-498.076545
T3MSFT,2019-Oct-03 14:42:58.192000,-501.316545
T3MSFT,2019-Oct-03 14:44:05.339000,-520.951583
T3MSFT,2019-Oct-03 14:45:13.540000,-528.191583
T3MSFT,2019-Oct-03 14:46:23.937000,-474.718598
T3MSFT,2019-Oct-03 14:47:30.119000,-476.907433
T3MSFT,2019-Oct-03 14:48:51.379000,-518.317788
T3MSFT,2019-Oct-03 14:50:07.284000,-513.200332
T3MSFT,2019-Oct-03 14:51:15.691000,-520.320332
T3MSFT,2019-Oct-03 14:52:17.918000,-544.440332
T3MSFT,2019-Oct-03 14:53:26.214000,-553.846620
T3MSFT,2019-Oct-03 14:54:41.761000,-555.799378
T3MSFT,2019-Oct-03 14:55:49.756000,-568.759205
T3MSFT,2019-Oct-03 14:56:53.241000,-555.604742
T3MSFT,2019-Oct-03 14:57:56.167000,-558.724742
T3MSFT,2019-Oct-03 14:59:04.370000,-525.727600
T3MSFT,2019-Oct-03 15:00:17.349000,-503.362121
T3MSFT,2019-Oct-03 15:01:27.242000,-509.515602
T3MSFT,2019-Oct-03 15:02:31.276000,-323.341426
